llm_as_judge,api,api_method,utterance,evaluation
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search,"Search for articles about space exploration published in the last week, sorted by relevance.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search,"Find news articles about renewable energy in Germany, written in German.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search,"Get articles about the Olympics from sports-focused sources, sorted by date.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search,"Search for articles about cryptocurrency published in the last 3 days, excluding articles from coindesk.com.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search,Find articles about Elon Musk from sources ranked in the top 1000.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search,"Get articles about global warming published in the last year, limited to 20 results per page.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,Find news articles about climate change published in the last month.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,Search for recent articles on artificial intelligence from tech-focused websites.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,Get the latest news about the US elections from CNN and Fox News.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,Find articles about renewable energy in Spanish from the last week.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,Search for articles about Elon Musk from highly ranked sources.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,Find articles about COVID-19 in India published in the last two weeks.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,Get articles about space exploration from NASA's website.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,"Search for articles about Bitcoin in English, excluding articles from Forbes.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,Find articles about the Olympics in French from the last month.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/search_enterprise,"Get articles about Apple Inc. published in the last week, sorted by relevance.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Find news websites that cover technology topics in English.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Get a list of news sources in Spanish that focus on politics.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Search for news websites in French that discuss entertainment.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Find news sources in Germany that cover business topics.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Get a list of news websites in Japanese that focus on science.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Search for news sources in Italian that discuss travel.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Find news websites in Portuguese that cover music topics.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Get a list of news sources in Russian that focus on economics.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Search for news websites in Chinese that discuss food.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Find news sources in India that cover sports topics.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams within 10 kilometers of latitude 40.7128 and longitude -74.0060.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams near latitude 34.0522 and longitude -118.2437 within a 5-kilometer radius.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",List webcams within 20 kilometers of latitude 51.5074 and longitude -0.1278.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Get webcams near latitude 48.8566 and longitude 2.3522 within a 15-kilometer radius.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams within 25 kilometers of latitude 35.6895 and longitude 139.6917.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams near latitude 37.7749 and longitude -122.4194 within a 30-kilometer radius.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",List webcams within 50 kilometers of latitude 55.7558 and longitude 37.6173.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Get webcams near latitude 41.9028 and longitude 12.4964 within a 10-kilometer radius.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams within 100 kilometers of latitude 52.5200 and longitude 13.4050.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams near latitude 22.3964 and longitude 114.1095 within a 40-kilometer radius.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me webcams in the nature category.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",List webcams in the city and beach categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Find webcams in the mountain category in Spanish.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Get webcams in the ski and snow categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me webcams in the wildlife category with details in French.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",List webcams in the ocean and surfing categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Find webcams in the forest category in German.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Get webcams in the desert and canyon categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me webcams in the urban and architecture categories in Italian.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",List webcams in the lake and river categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me webcams in Europe.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",List webcams in Asia and Oceania.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Get webcams in North America in Spanish.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Find webcams in South America and Antarctica.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me webcams in Africa with details in French.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",List webcams in Europe and Asia with categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Get webcams in North America and South America with regions.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Find webcams in Oceania and Antarctica in German.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me webcams in Asia with properties.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",List webcams in Europe and Africa with countries.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Show me webcams in the United States.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Find webcams near New York City.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],List webcams in the category of beaches.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Get webcams in Europe.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],"Show me webcams in the region of Bavaria, Germany.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],List webcams within a bounding box of coordinates.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Exclude webcams from the United States and show the rest.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Order webcams by popularity and limit the results to 10.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Show me all webcams in Spanish.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],List webcam categories available in French.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in France.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",List webcams in Germany and Austria.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Get webcams in Italy with results in Italian.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in Spain and Portugal.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",List webcams in the United States and Canada.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Get webcams in Japan with results in Japanese.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in Australia and New Zealand.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",List webcams in Brazil with results in Portuguese.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Get webcams in the United Kingdom and Ireland.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in Mexico with results in Spanish.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Show me webcams in the region of California, USA.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","List webcams in the regions of Bavaria, Germany and Lombardy, Italy.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Get webcams in the region of Île-de-France, France in French language.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Show me webcams in the regions of Catalonia, Spain and Tuscany, Italy.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","List webcams in the region of Ontario, Canada and show the categories.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Get webcams in the region of Tokyo, Japan and include location details.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Show me webcams in the regions of New South Wales, Australia and Victoria, Australia.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","List webcams in the region of Quebec, Canada in French language.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Get webcams in the region of Bavaria, Germany and show the properties.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Show me webcams in the regions of Catalonia, Spain and Andalusia, Spain.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Show me webcams in the area bounded by 40.7128° N, 74.0060° W to 34.0522° N, 118.2437° W.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","List webcams within the bounding box from 51.5074° N, 0.1278° W to 48.8566° N, 2.3522° E.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Get webcams in the region defined by 35.6895° N, 139.6917° E to 37.7749° N, 122.4194° W.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Find webcams in the area between 55.7558° N, 37.6173° E and 52.5200° N, 13.4050° E.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Display webcams in the bounding box from 25.7617° N, 80.1918° W to 28.5383° N, 81.3792° W.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Show webcams in the region bounded by 22.3964° N, 114.1095° E to 13.7563° N, 100.5018° E.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","List webcams in the area from 41.9028° N, 12.4964° E to 45.4642° N, 9.1900° E.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Get webcams in the bounding box defined by 19.4326° N, 99.1332° W to 20.6597° N, 103.3496° W.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Find webcams in the region from 30.0444° N, 31.2357° E to 33.5138° N, 36.2765° E.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Show webcams in the area bounded by 43.6532° N, 79.3832° W to 45.5017° N, 73.5673° W.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude webcams with IDs 12345 and 67890 from the results.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Show me webcams excluding the ones with IDs 54321 and 98765, and localize the results in French.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","List webcams excluding ID 11223, and include categories in the response.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Exclude webcams with IDs 33445 and 55667, and show regions in the results.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Filter out webcams with IDs 77889 and 99001, and display the results in Spanish.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Exclude webcams with IDs 22334 and 44556, and include properties in the response.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Show me webcams excluding IDs 66778 and 88990, and localize the results in German.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Exclude webcams with IDs 11223 and 33445, and include continents in the response.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Filter out webcams with IDs 55667 and 77889, and display the results in Italian.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Exclude webcams with IDs 99001 and 11223, and include countries in the response.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me the most popular webcams in descending order.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",List the newest webcams in ascending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Get the hottest webcams sorted in descending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me recently added webcams in descending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",List random webcams in ascending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Get webcams ordered by distance in ascending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me the most popular webcams in French.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}","List the hottest webcams in Spanish, sorted in descending order.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}","Show me the newest webcams in German, ordered in ascending order.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}","Get random webcams in Italian, sorted in ascending order.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Show me the first 10 webcams available.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",List 20 webcams starting from the 5th one.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Get 15 webcams in French language.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Display 30 webcams with their categories and locations.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Fetch 25 webcams starting from the 10th one in Spanish.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Show 5 webcams with their properties.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",List 50 webcams in German language.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Get 12 webcams starting from the 3rd one with their regions.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Display 8 webcams in Italian language with their countries.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Fetch 40 webcams starting from the 15th one with their continents.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Show me webcams in the area bounded by latitude 40.7128 to 40.7749 and longitude -74.0059 to -73.9772 at zoom level 12.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Get webcams for the region with north-east coordinates 48.8566, 2.3522 and south-west coordinates 48.8534, 2.2945 at zoom level 10.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Find webcams in the bounding box with north-east latitude 34.0522, longitude -118.2437 and south-west latitude 34.0407, longitude -118.2514 at zoom level 8.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","List webcams in the area defined by north-east coordinates 51.5074, -0.1278 and south-west coordinates 51.5045, -0.1312 at zoom level 15.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Retrieve webcams for the region bounded by latitude 37.7749 to 37.7849 and longitude -122.4194 to -122.4094 at zoom level 14.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Show webcams in the area with north-east coordinates 35.6895, 139.6917 and south-west coordinates 35.6823, 139.6985 at zoom level 11.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Get webcams for the bounding box defined by north-east latitude 41.9028, longitude 12.4964 and south-west latitude 41.9002, longitude 12.4998 at zoom level 13.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Find webcams in the region with north-east coordinates 55.7558, 37.6173 and south-west coordinates 55.7523, 37.6217 at zoom level 9.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",List webcams in the area bounded by latitude 25.7617 to 25.7717 and longitude -80.1918 to -80.1818 at zoom level 10.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}","Retrieve webcams for the region with north-east coordinates 52.5200, 13.4050 and south-west coordinates 52.5150, 13.4100 at zoom level 12.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me the list of high-resolution webcams.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you list the webcams with live streams?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Get me the featured webcams from the editors.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me the high-resolution and live stream webcams.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",List the featured and high-resolution webcams in French.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you show me the live stream webcams with their locations?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Get me the list of featured webcams and their categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me the high-resolution webcams in Spanish.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",List the live stream webcams with their images and locations.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you get me the featured and live stream webcams in German?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the details of webcam with ID 12345.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Get information about webcams with IDs 67890 and 54321 in Spanish.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","List the webcams with IDs 11223 and 33445, and include their categories.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Retrieve details for webcam ID 55667 in French.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","Show me the webcams with IDs 77889 and 99001, and include their regions.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Get information about webcam ID 22334 in German.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]","List the webcams with IDs 44556 and 66778, and include their properties.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Retrieve details for webcam ID 88990 in Italian.,unnatural
