llm_as_judge,api,api_method,utterance,evaluation
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Can you show me news websites in Spanish?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,What are some sports news sources in Germany?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Find me technology-related news websites in Japan.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,I need a list of French news websites.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Show me travel news sources in Italy.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,What are the top business news websites in the United States?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Can you find me entertainment news sources in India?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,I’m looking for science news websites in Russian.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,Find me news sources in Brazil.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Newscatcher,/v1/sources,What are some food-related news websites in French?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams within 50 kilometers of the Eiffel Tower.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",What webcams are available near Times Square within a 10 km radius?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams around the Sydney Opera House within 20 kilometers.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}","List webcams near the Colosseum in Italian, within a 5 km radius.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams and categories near the Golden Gate Bridge within 30 kilometers.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",What webcams are near the Taj Mahal within a 15 km radius? Show results in Hindi.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams and regions near the Great Wall of China within 100 kilometers.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}","List webcams near the Statue of Liberty within a 25 km radius, in Spanish.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams and properties near the Burj Khalifa within 10 kilometers.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",What webcams are near the Pyramids of Giza within a 40 km radius? Show results in Arabic.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me webcams in the nature category.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Can you list webcams for beaches and mountains?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",I want to see webcams in the city and landmarks categories.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Find webcams related to wildlife and forests.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Please display webcams for the ocean and lakes categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Are there any webcams for deserts and canyons?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me webcams in the parks and gardens category.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Can you find webcams for rivers and waterfalls?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",I’d like to see webcams in the snow and ice categories.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",List webcams for the urban and architecture categories.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me webcams in Europe.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Can you list webcams in North America and South America?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",I want to see webcams in Asia and Oceania.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Find webcams in Africa.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",What webcams are available in Antarctica?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me webcams in Europe and Asia.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Can you find webcams in North America?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",I’d like to see webcams in South America and Africa.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",List webcams in Oceania.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]","Show me webcams in Europe, Asia, and Africa.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Show me webcams near the Eiffel Tower.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Can you list webcams in the United States?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Find webcams in the category of beaches.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Display webcams in Europe.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],What webcams are available in the region of Bavaria?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Show me webcams within a specific area defined by a bounding box.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],"List all webcams, excluding those in Asia.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Order the list of webcams by popularity.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Limit the list of webcams to the top 10.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Start with the initial list of all webcams.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in France.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Can you list webcams available in Germany and Italy?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",I'd like to see webcams in Spain.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Find webcams in the United States and Canada.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Are there any webcams in Japan?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Please show me webcams in Australia and New Zealand.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",I want to view webcams in Brazil.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Can you find webcams in the UK and Ireland?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in India.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",List webcams in South Africa and Kenya.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Show me webcams in California, USA.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Can you list webcams in Bavaria, Germany?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","I'd like to see webcams in Ontario, Canada.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Find webcams in New South Wales, Australia.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","What webcams are available in Île-de-France, France?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Show me the webcams in Tokyo, Japan.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","Can you find webcams in Lombardy, Italy?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","I want to see webcams in Catalonia, Spain.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","List webcams in Texas, USA.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","What are the webcams in Queensland, Australia?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",Show me webcams in the area between New York and Boston.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",Can you list the webcams available in the region from San Francisco to Los Angeles?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",Find webcams in the bounding box from Chicago to Milwaukee.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",What webcams are there between Miami and Orlando?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",List the webcams in the area from Seattle to Portland.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",Show me webcams in the region between Denver and Boulder.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",Can you find webcams in the area from Austin to San Antonio?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",List webcams in the bounding box from Phoenix to Tucson.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",Show me webcams in the area between Las Vegas and Henderson.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}",Can you list the webcams available in the region from Dallas to Fort Worth?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Can you exclude the webcam at Times Square from the list?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Please remove the webcam near the Eiffel Tower from the results.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",I don't want to see the webcam at the Grand Canyon in the list.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude the webcam located at Sydney Opera House from the results.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Can you filter out the webcam at the Statue of Liberty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]","Remove the webcam at the Taj Mahal from the list, please.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",I’d like to exclude the webcam at the Colosseum from the results.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Please exclude the webcam at the Great Wall of China.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Can you remove the webcam at the Golden Gate Bridge from the list?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude the webcam at the Machu Picchu from the results.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me the list of webcams ordered by popularity.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Can you display webcams sorted by date in descending order?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",List webcams ordered by title in ascending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Get me the webcams ordered by views.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Show webcams sorted by rating from highest to lowest.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Can you list webcams ordered by distance?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}","Display webcams ordered by date added, newest first.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Get the list of webcams ordered by title in reverse alphabetical order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",Show me webcams ordered by popularity in ascending order.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/orderby={order},{sort}",List webcams sorted by views from most to least.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Show me the first 10 webcams available.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Can you list 20 webcams starting from the 5th one?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}","Display 15 webcams, skipping the first 10.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",I'd like to see 30 webcams from the beginning.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}","List 25 webcams, starting from the 15th position.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}","Show me 5 webcams, starting from the 20th.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Can you display 40 webcams from the start?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}","List 50 webcams, skipping the first 25.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}",Show me 12 webcams starting from the 8th one.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/limit={limit},{offset}","Display 18 webcams, starting from the 30th position.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Show me webcams in the area around New York City with a zoom level of 10.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Can you display webcams in Paris with a zoom level of 12 in French?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",I need a map of webcams in Tokyo with a zoom level of 11.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Show me the categories of webcams available in London with a zoom level of 9.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Display webcams in Sydney with a zoom level of 8 in Spanish.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Can you show me the regions with webcams in Berlin at a zoom level of 10?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",I want to see webcams in San Francisco with a zoom level of 13.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Show me the properties of webcams in Rome with a zoom level of 11 in Italian.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Can you display webcams in Moscow with a zoom level of 12 in Russian?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/map/{ne_lat},{ne_lng},{sw_lat},{sw_lng},{zoom}",Show me the countries with webcams in the area around Dubai with a zoom level of 9.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me webcams that are featured by the editors.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you list high-resolution webcams?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",I want to see webcams with live streams.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Find me webcams that are both high resolution and have live streams.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me webcams recommended by the editors and those with live streams.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you find webcams that are high resolution and featured by the editors?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]","List all webcams that are high resolution, have live streams, and are featured by the editors.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",I’m looking for webcams with live streams and high resolution.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Show me webcams that are featured by the editors and are high resolution.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/property={property}[,{property}[,...]]",Can you display webcams with live streams and those recommended by the editors?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you show me the webcam for Times Square?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I'd like to see the webcams for the Eiffel Tower and the Colosseum.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the live feed from the Grand Canyon webcam.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can I get the webcam views for Sydney Opera House and Bondi Beach?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Please display the webcam for the Statue of Liberty.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I want to see the webcams for Niagara Falls and the Golden Gate Bridge.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the webcam for the Louvre Museum.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Can you pull up the webcams for Mount Everest and the Great Wall of China?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",I'd like to view the webcam for the Taj Mahal.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,webcams.travel,"/webcams/list/webcam={webcamid}[,{webcamid}[,...]]",Show me the live feeds from the webcams at Yellowstone National Park and the Grand Teton.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Is the location at 40.7128° N, 74.0060° W water?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Can you check if the coordinates 34.0522° N, 118.2437° W are in the ocean?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Is the point at 51.5074° N, 0.1278° W on land or water?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Does the location 37.7749° N, 122.4194° W fall in a body of water?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Is the spot at 48.8566° N, 2.3522° E surrounded by water?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Can you tell me if the coordinates 35.6895° N, 139.6917° E are in the sea?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Is the area at 22.3964° N, 114.1095° E part of the ocean?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Does the location 19.4326° N, 99.1332° W lie in a water body?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Is the point at 55.7558° N, 37.6173° E on water?",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,IsItWater.com,Is a coordinate water?,"Can you check if the coordinates 25.2048° N, 55.2708° E are in the sea?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What are the different genres available in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,Can you list all the movie genres in the database?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,Show me the genres of movies and series in the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What types of genres are included in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,Could you provide a list of all the genres for movies and TV shows?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,I need to see the complete list of genres available in the MoviesDatabase.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What are the categories of movies and series in the database?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,Can you give me an overview of the genres in the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,"List all the genres for movies, series, and episodes in the database.",unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/genres,What are the different types of genres supported by the MoviesDatabase?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,Can you show me a list of the latest movie releases?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,What are the top-rated TV series right now?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,I need a list of the most popular movies from the 90s.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,MoviesDatabase,/titles/utils/lists,Could you provide a list of award-winning films from last year?,natural
