llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,Can you provide details about the IP address 8.8.8.8?,natural
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,Find the location data for the IP address 2001:0db8:85a3:0000:0000:8a2e:0370:7334.,unnatural
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,Get geolocation information for my current IP address.,unnatural
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,What country is the IP address 123.45.67.89 located in?,natural
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,Can you tell me the city for the IP address 172.16.254.1?,natural
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,Provide the geolocation details for the IP address 2607:f0d0:1002:51::4.,unnatural
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,Where is the IP address 203.0.113.0 located?,natural
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,Get the geolocation for the IP address 198.51.100.0.,unnatural
gpt-4.1,IP Geolocation - IPWHOIS.io,JSON endpoint,What is the region and country for the IP address 192.0.2.0?,natural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,What are the coordinates for 34 West 13th Street in New York City?,natural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,Can you find the latitude and longitude for the postal code 10011?,natural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,"Get the coordinates for a location in Los Angeles, California.",unnatural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,"Find the latitude and longitude for a place in Paris, France.",natural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,"What are the coordinates for a location in Toronto, Canada?",natural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,"Get the coordinates for a street in Berlin, Germany.",unnatural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,"Find the latitude and longitude for a place in Sydney, Australia.",natural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,"What are the coordinates for a location in Tokyo, Japan?",natural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,"Get the coordinates for a street in London, UK.",natural
gpt-4.1,Forward & Reverse Geocoding,ForwardGeocoding,"Find the latitude and longitude for a place in Rio de Janeiro, Brazil.",natural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,What is the address at latitude 40.712776 and longitude -74.005974?,unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,Can you find the place located at 34.052235 latitude and -118.243683 longitude?,unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,"Get the address for the coordinates 51.507351, -0.127758.",unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,What location is at latitude 48.856613 and longitude 2.352222?,unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,"Find the address for the coordinates 35.689487, 139.691711.",unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,What is the address at latitude 55.755825 and longitude 37.617298?,unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,Can you provide the address for the location at 37.774929 latitude and -122.419418 longitude?,unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,"Get the address for the coordinates 28.613939, 77.209023.",unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,What location is at latitude -33.868820 and longitude 151.209290?,unnatural
gpt-4.1,Forward & Reverse Geocoding,ReverseGeocoding,"Find the address for the coordinates 19.432608, -99.133209.",unnatural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,What is the location of the Eiffel Tower in Paris?,natural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,Find the coordinates for the Sydney Opera House.,natural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,Can you give me the address for the Colosseum in Rome?,natural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,Locate the Empire State Building in New York City.,unnatural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,What is the address of the Great Wall of China?,natural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,Find the location of the Taj Mahal in India.,natural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,Where is the Burj Khalifa located?,natural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,Get the coordinates for the Statue of Liberty.,natural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,What is the location of the Golden Gate Bridge in San Francisco?,natural
gpt-4.1,Forward & Reverse Geocoding,GeocodingSearch,Can you find the address for the Louvre Museum in Paris?,natural
gpt-4.1,PhoneNumberValidateFree,Validate,Can you validate the phone number +14155552671?,unnatural
gpt-4.1,PhoneNumberValidateFree,Validate,Please check the details for the number 02079460056 in the UK.,natural
gpt-4.1,PhoneNumberValidateFree,Validate,What is the type and location of the phone number +919876543210?,unnatural
gpt-4.1,PhoneNumberValidateFree,Validate,Validate the number 5551234 in the US.,unnatural
gpt-4.1,PhoneNumberValidateFree,Validate,Can you reformat the phone number +61293744000?,natural
gpt-4.1,PhoneNumberValidateFree,Validate,Check the phone number 03012345678 in Germany.,unnatural
gpt-4.1,PhoneNumberValidateFree,Validate,Please validate the number +81312345678.,unnatural
gpt-4.1,PhoneNumberValidateFree,Validate,What is the international format for the number 0712345678 in Kenya?,natural
gpt-4.1,PhoneNumberValidateFree,Validate,Can you provide details for the phone number +5511987654321?,natural
gpt-4.1,PhoneNumberValidateFree,Validate,Validate the phone number 123456789 in Spain.,unnatural
gpt-4.1,Quality Porn,Pornstar search,Find information about the pornstar Abella Danger.,natural
gpt-4.1,Quality Porn,Pornstar search,Search for details on the pornstar Mia Malkova.,natural
gpt-4.1,Quality Porn,Pornstar search,Get me the profile of Riley Reid.,natural
gpt-4.1,Quality Porn,Pornstar search,Look up the pornstar Lana Rhoades.,natural
gpt-4.1,Quality Porn,Pornstar search,I want to know more about the pornstar Angela White.,natural
gpt-4.1,Quality Porn,Pornstar search,Can you find information on the pornstar Brandi Love?,natural
gpt-4.1,Quality Porn,Pornstar search,Search for the pornstar Nicole Aniston.,natural
gpt-4.1,Quality Porn,Pornstar search,Get details about the pornstar Adriana Chechik.,natural
gpt-4.1,Quality Porn,Pornstar search,Find the profile of the pornstar Kendra Lust.,natural
gpt-4.1,Quality Porn,Pornstar search,Look up information on the pornstar Elsa Jean.,natural
gpt-4.1,Quality Porn,Pornstar by name,Show me details about the pornstar Anastasia Plyaskina.,natural
gpt-4.1,Quality Porn,Pornstar by name,Can you provide information on the pornstar Riley Reid?,natural
gpt-4.1,Quality Porn,Pornstar by name,I want to see the profile of Mia Malkova.,natural
gpt-4.1,Quality Porn,Pornstar by name,Get me the profile image of Lana Rhoades.,natural
gpt-4.1,Quality Porn,Pornstar by name,Find the profile and images of Angela White.,natural
gpt-4.1,Quality Porn,Pornstar by name,I need the base64 profile image of Abella Danger.,unnatural
gpt-4.1,Quality Porn,Pornstar by name,Show me the base64 images of the pornstar Brandi Love.,unnatural
gpt-4.1,Quality Porn,Pornstar by name,Can you get the profile and base64 images for Kendra Lust?,unnatural
gpt-4.1,Quality Porn,Pornstar by name,I want to see the images of the pornstar Nicole Aniston.,natural
gpt-4.1,Quality Porn,Pornstar by name,Provide me with the profile and images of the pornstar Elsa Jean.,natural
gpt-4.1,Quality Porn,Docs,Show me the best free porn videos available.,natural
gpt-4.1,Quality Porn,Docs,Can you find some high-quality porn videos for me?,natural
gpt-4.1,Quality Porn,Docs,I'm looking for popular pornstars. Can you help?,natural
gpt-4.1,Quality Porn,Docs,Find me some videos from the most popular porn sites.,natural
gpt-4.1,Quality Porn,Docs,Can you provide a list of top-rated porn videos?,natural
gpt-4.1,Quality Porn,Docs,Show me some trending porn videos.,natural
gpt-4.1,Quality Porn,Docs,I'm interested in videos featuring famous pornstars.,natural
gpt-4.1,Quality Porn,Docs,Can you find some free porn videos with high ratings?,natural
gpt-4.1,Quality Porn,Docs,I'm looking for the latest porn videos. Can you help?,natural
gpt-4.1,Quality Porn,Docs,Find me some porn videos with the best reviews.,natural
gpt-4.1,Quality Porn,Supported sites,Show me the list of all available porn sites with their qualities and filters.,unnatural
gpt-4.1,Quality Porn,Supported sites,Can you provide a list of supported porn sites and their available video qualities?,natural
gpt-4.1,Quality Porn,Supported sites,What are the available pages and filters for porn videos?,natural
gpt-4.1,Quality Porn,Supported sites,List all the porn sites you support along with the quality options.,natural
gpt-4.1,Quality Porn,Supported sites,I want to know the supported porn sites and the filters I can use.,natural
gpt-4.1,Quality Porn,Supported sites,Give me a rundown of all the porn sites and their video quality options.,natural
gpt-4.1,Quality Porn,Supported sites,What porn sites are available and what filters can I apply?,natural
gpt-4.1,Quality Porn,Supported sites,Can you list the supported porn sites and the types of videos they offer?,natural
gpt-4.1,Quality Porn,Supported sites,Show me the available porn sites and the quality of videos they provide.,natural
gpt-4.1,Quality Porn,Supported sites,What are the supported porn sites and the possible filters for video search?,unnatural
gpt-4.1,Quality Porn,Video search,Find the best rated HD videos for the search term 'amateur'.,unnatural
gpt-4.1,Quality Porn,Video search,Search for 'amateur' videos on page 2.,natural
gpt-4.1,Quality Porn,Video search,Look up 'amateur' videos with a timeout of 5 seconds per site request.,unnatural
gpt-4.1,Quality Porn,Video search,Find 'amateur' videos specifically on PornHub.,natural
gpt-4.1,Quality Porn,Video search,Search for 'lesbian' videos with a minimum quality of 720p.,natural
gpt-4.1,Quality Porn,Video search,Get 'milf' videos filtered by the most viewed.,natural
gpt-4.1,Quality Porn,Video search,Find 'teen' videos on the second page of results.,natural
gpt-4.1,Quality Porn,Video search,Search for 'anal' videos with a timeout of 10 seconds.,unnatural
gpt-4.1,Quality Porn,Video search,Look for 'threesome' videos on YouPorn.,natural
gpt-4.1,Quality Porn,Video search,Find 'bbw' videos with the highest rating.,natural
gpt-4.1,Quality Porn,Live room bio,Can you provide the bio for the room hosted by lil_eva?,natural
gpt-4.1,Quality Porn,Live room bio,What's the bio of the room hosted by spicy_angel?,natural
gpt-4.1,Quality Porn,Live room bio,I'd like to know the bio for the room of hot_candy.,unnatural
gpt-4.1,Quality Porn,Live room bio,Could you get me the bio for the room run by naughty_nina?,natural
gpt-4.1,Quality Porn,Live room bio,Please fetch the bio for the room of wild_rose.,unnatural
gpt-4.1,Quality Porn,Live room bio,What does the bio say for the room hosted by sexy_kitten?,natural
gpt-4.1,Quality Porn,Live room bio,Can you show me the bio for the room of sweet_peach?,unnatural
gpt-4.1,Quality Porn,Live room bio,I'd like to see the bio for the room hosted by fiery_fox.,unnatural
gpt-4.1,Quality Porn,Live room bio,Get the bio for the room of charming_daisy.,unnatural
gpt-4.1,Quality Porn,Live room bio,Could you provide the bio for the room run by playful_bunny?,natural
gpt-4.1,Quality Porn,Live tags,Show me live tags for female performers.,natural
gpt-4.1,Quality Porn,Live tags,What are the live tags for male pornstars?,natural
gpt-4.1,Quality Porn,Live tags,Find live tags for transgender performers.,natural
gpt-4.1,Quality Porn,Live tags,Can you provide live tags for non-binary adult stars?,natural
gpt-4.1,Quality Porn,Live tags,List live tags associated with female pornstars.,unnatural
gpt-4.1,Quality Porn,Live tags,I want to see live tags for male adult performers.,natural
gpt-4.1,Quality Porn,Live tags,Give me the live tags for female adult content creators.,natural
gpt-4.1,Quality Porn,Live tags,What live tags are there for male performers?,natural
gpt-4.1,Quality Porn,Live tags,Show live tags for female adult stars.,unnatural
gpt-4.1,Quality Porn,Live tags,Find live tags for male pornstars.,natural
gpt-4.1,Quality Porn,Live cams,Show me live cams featuring male performers.,natural
gpt-4.1,Quality Porn,Live cams,Find live cams with the tag 'blonde'.,natural
gpt-4.1,Quality Porn,Live cams,I'm interested in live cams with female performers.,natural
gpt-4.1,Quality Porn,Live cams,Can you show me live cams tagged with 'amateur'?,natural
gpt-4.1,Quality Porn,Live cams,Look for live cams featuring transgender performers.,natural
gpt-4.1,Quality Porn,Live cams,Find live cams with the 'milf' tag.,natural
gpt-4.1,Quality Porn,Live cams,I'm looking for live cams with male performers.,natural
gpt-4.1,Quality Porn,Live cams,Show me live cams tagged with 'ebony'.,natural
gpt-4.1,Quality Porn,Live cams,Find live cams featuring female performers.,natural
gpt-4.1,Quality Porn,Live cams,Can you find live cams with the 'latina' tag?,natural
gpt-4.1,Quality Porn,Random search query,Show me a random selection of top-rated free porn videos.,natural
gpt-4.1,Quality Porn,Random search query,Find a random porn video for me to watch.,natural
gpt-4.1,Quality Porn,Random search query,Can you suggest a random porn video from popular sites?,natural
gpt-4.1,Quality Porn,Random search query,Give me a random search query for free porn videos.,natural
gpt-4.1,Quality Porn,Random search query,Surprise me with a random porn video suggestion.,natural
gpt-4.1,Quality Porn,Random search query,What random porn video can you find for me today?,natural
gpt-4.1,Quality Porn,Random search query,Fetch a random porn video from the best sites.,unnatural
gpt-4.1,Quality Porn,Random search query,"I want to see a random porn video, can you help?",natural
gpt-4.1,Quality Porn,Random search query,Can you provide a random search query for porn videos?,natural
gpt-4.1,Quality Porn,Random search query,Find a random high-quality porn video for me.,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are the top 10 search queries for free porn videos?,natural
gpt-4.1,Quality Porn,Top 10 search queries,Can you show me the most popular search terms for pornstars?,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are people searching for the most on porn sites?,natural
gpt-4.1,Quality Porn,Top 10 search queries,List the top 10 trending porn search queries.,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are the current top 10 search queries in adult content?,natural
gpt-4.1,Quality Porn,Top 10 search queries,Can you provide the most searched terms in NSFW content?,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are the top 10 popular searches for nudes?,natural
gpt-4.1,Quality Porn,Top 10 search queries,Show me the top 10 search queries for adult videos.,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are the most common search queries for porn videos?,natural
gpt-4.1,Quality Porn,Top 10 search queries,Can you list the top 10 search terms for pornstars?,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Show me a list of pornstars whose names start with the letter M.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Can you provide the names of pornstars beginning with the letter S?,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,I'd like to see pornstars listed under the letter B.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Please give me a list of pornstars starting with the letter T.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Find pornstars whose names begin with the letter L.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Could you list pornstars that start with the letter D?,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,I want to see a list of pornstars with names starting with the letter F.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Show me the pornstars whose names start with the letter R.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Can you list the pornstars beginning with the letter C?,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,I'd like to see the names of pornstars starting with the letter E.,natural
gpt-4.1,Domainr,/v2/register,Register the domain techstartup.com with GoDaddy.,natural
gpt-4.1,Domainr,/v2/register,Can you register the domain mynewblog.net?,natural
gpt-4.1,Domainr,/v2/register,I want to register the domain coolapp.io using Namecheap.,natural
gpt-4.1,Domainr,/v2/register,Please register the domain bestrecipes.org.,natural
gpt-4.1,Domainr,/v2/register,Register the domain travelguru.co with Bluehost.,natural
gpt-4.1,Domainr,/v2/register,Can you help me register the domain myportfolio.design?,natural
gpt-4.1,Domainr,/v2/register,I need to register the domain greenenergy.solutions using Hover.,natural
gpt-4.1,Domainr,/v2/register,Please register the domain petlovers.club.,natural
gpt-4.1,Domainr,/v2/register,Register the domain digitalnomad.life with Google Domains.,natural
gpt-4.1,Domainr,/v2/register,Can you register the domain artgallery.store?,natural
gpt-4.1,Newscatcher,/v1/aggregation,Find news articles about climate change in the United States.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Show me the latest tech news from BBC.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Get articles on the stock market aggregated by hour.,unnatural
gpt-4.1,Newscatcher,/v1/aggregation,Find sports news in Spanish.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Search for political news excluding CNN.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Get entertainment news from the past week.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Find articles about artificial intelligence with media content.,unnatural
gpt-4.1,Newscatcher,/v1/aggregation,Show me the top-ranked business news.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Find world news articles from The Guardian.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Get science news articles in German.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Show me the latest tech news articles in English.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Find the most recent sports headlines from Germany.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Get the latest world news in Spanish.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,What are the current headlines in the UK?,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Show me the latest business news articles in French.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Find the latest entertainment news from Italy.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Get the most recent finance news in Japanese.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Show me the latest political news articles in Arabic.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Find the latest science headlines from Canada.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Get the most recent food news in Italian.,natural
gpt-4.1,Newscatcher,/v1/search_free,Find news articles about climate change.,natural
gpt-4.1,Newscatcher,/v1/search_free,Search for the latest updates on the stock market in English.,natural
gpt-4.1,Newscatcher,/v1/search_free,Get articles related to the FIFA World Cup with media content.,unnatural
gpt-4.1,Newscatcher,/v1/search_free,Look up news on the COVID-19 pandemic from top-ranked sources.,natural
gpt-4.1,Newscatcher,/v1/search_free,Find technology news articles in German.,natural
gpt-4.1,Newscatcher,/v1/search_free,Search for articles about electric vehicles and include media.,natural
gpt-4.1,Newscatcher,/v1/search_free,Get the latest news on cryptocurrency with a page size of 20.,unnatural
gpt-4.1,Newscatcher,/v1/search_free,Find articles on artificial intelligence in French.,natural
gpt-4.1,Newscatcher,/v1/search_free,Look for news about the Tokyo Olympics with images included.,natural
gpt-4.1,Newscatcher,/v1/search_free,Search for articles on renewable energy in Spanish.,natural
gpt-4.1,Newscatcher,/v1/search,Find the latest news articles about climate change.,natural
gpt-4.1,Newscatcher,/v1/search,Search for technology news in English from the past week.,natural
gpt-4.1,Newscatcher,/v1/search,Get articles about the stock market excluding sources from cnn.com and nytimes.com.,natural
gpt-4.1,Newscatcher,/v1/search,Find sports news articles from the UK.,natural
gpt-4.1,Newscatcher,/v1/search,Look for articles on Elon Musk in French.,natural
gpt-4.1,Newscatcher,/v1/search,Search for business news articles from theguardian.com.,unnatural
gpt-4.1,Newscatcher,/v1/search,Find entertainment news articles with images.,natural
gpt-4.1,Newscatcher,/v1/search,Get the most relevant articles about cryptocurrency.,natural
gpt-4.1,Newscatcher,/v1/search,Search for articles about artificial intelligence published in the last month.,natural
gpt-4.1,Newscatcher,/v1/search,Find top-ranked articles on global warming.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Find the latest news articles about climate change.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Search for articles on the economic impact of COVID-19 in the United States.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Get me news about the latest advancements in AI technology.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Find articles related to the Tokyo Olympics in Japanese.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Show me business news from the last month.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Look for articles about Elon Musk from high-ranked sources only.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Find news articles about renewable energy from BBC and CNN.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Search for political news in Spanish.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Get articles on the latest fashion trends excluding Vogue.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Find articles about space exploration sorted by relevancy.,natural
gpt-4.1,Newscatcher,/v1/sources,Can you list news websites that cover technology topics in English?,natural
gpt-4.1,Newscatcher,/v1/sources,Find me news sources from Germany that publish in German.,natural
gpt-4.1,Newscatcher,/v1/sources,What are some popular sports news websites in the United States?,natural
gpt-4.1,Newscatcher,/v1/sources,Show me entertainment news sources available in French.,natural
gpt-4.1,Newscatcher,/v1/sources,List the news websites that focus on world news in Spanish.,natural
gpt-4.1,Newscatcher,/v1/sources,Can you provide a list of finance news sources in the UK?,natural
gpt-4.1,Newscatcher,/v1/sources,Find science news websites that publish in Japanese.,natural
gpt-4.1,Newscatcher,/v1/sources,What are some business news sources in India?,natural
gpt-4.1,Newscatcher,/v1/sources,Show me the list of news websites that cover politics in Italian.,natural
gpt-4.1,Newscatcher,/v1/sources,Can you find travel news sources in Australia?,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams within 50 kilometers of the Eiffel Tower in Paris.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams around 100 kilometers from the Statue of Liberty.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",List all webcams within 30 kilometers of the Sydney Opera House.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}","Get webcams near the Great Wall of China, within a 70 kilometer radius.",natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams 20 kilometers around the Colosseum in Rome.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams within 60 kilometers of the Christ the Redeemer statue in Rio.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",List webcams 40 kilometers from the Taj Mahal.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Get a list of webcams within 80 kilometers of Mount Fuji.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show webcams 25 kilometers around the Pyramids of Giza.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}","Find webcams near the Golden Gate Bridge, within a 45 kilometer radius.",natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me webcams in the beach category.,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Can I see webcams for mountains and lakes?,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",List webcams in the city category with descriptions in Spanish.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Find webcams in the desert category.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",I want to see webcams for forests and parks.,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me the list of categories available.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Get webcams in the ski category with information in French.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Can you list webcams in the wildlife category?,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",I want to see webcams for islands and beaches.,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me webcams in the historical sites category.,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me webcams in Europe.,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",List all available webcams in North America.,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Can I see webcams from Asia in Spanish?,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Get a list of webcam categories in Oceania.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",What webcams are available in South America?,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Find webcams in Antarctica with descriptions in French.,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me the properties of webcams in Africa.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",List all regions with webcams in Europe.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Can I get a list of countries with webcams in North America?,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me the continents that have webcams.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Show me webcams in the United States.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],List all webcams in Europe.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Find webcams near the Eiffel Tower.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Get webcams in the category of beaches.,unnatural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],"Show me webcams in the region of Tuscany, Italy.",natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],List webcams in the area bounded by coordinates.,unnatural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Exclude certain webcams from the list.,unnatural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Order the list of webcams by popularity.,unnatural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Limit the number of webcams displayed to 10.,unnatural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Get a list of all available categories.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in the United States.,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Can I see a list of webcams in France and Germany?,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",List all available webcams in Japan with descriptions in Japanese.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",What webcams are available in Canada?,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Find webcams in Italy and Spain.,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me the categories of webcams available in Australia.,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",List the regions with webcams in Brazil.,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",What are the properties of webcams in Switzerland?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Can I get a list of continents with webcams in South Africa?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in Mexico with descriptions in Spanish.,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Show me webcams in the California region of the United States.,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Can I see a list of webcams in the Bavaria region of Germany?,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Find webcams in the Ontario region of Canada.,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",List all webcams available in the Queensland region of Australia.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",I want to see webcams in the Tuscany region of Italy.,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Show webcams in the Île-de-France region of France.,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Get me webcams from the Catalonia region in Spain.,natural
