llm_as_judge,api,api_method,utterance,evaluation
gpt-4.1,PhoneNumberValidateFree,Validate,I need to check the details for the number 02079460056 in the UK.,natural
gpt-4.1,PhoneNumberValidateFree,Validate,Please validate the phone number +919876543210.,unnatural
gpt-4.1,PhoneNumberValidateFree,Validate,What can you tell me about the number 03012345678 in Germany?,natural
gpt-4.1,PhoneNumberValidateFree,Validate,I'd like to verify the phone number +61234567890.,natural
gpt-4.1,PhoneNumberValidateFree,Validate,Can you provide information on the number 0123456789 in France?,natural
gpt-4.1,PhoneNumberValidateFree,Validate,Check the phone number +81312345678 for me.,natural
gpt-4.1,PhoneNumberValidateFree,Validate,"Validate the number 0912345678 in Italy, please.",unnatural
gpt-4.1,PhoneNumberValidateFree,Validate,Could you verify the phone number +5511987654321?,natural
gpt-4.1,PhoneNumberValidateFree,Validate,I want to know more about the number 0712345678 in South Africa.,natural
gpt-4.1,Quality Porn,Pornstar search,Can you find information about the pornstar Mia Malkova?,natural
gpt-4.1,Quality Porn,Pornstar search,"Show me details about Riley Reid, including her profile image.",natural
gpt-4.1,Quality Porn,Pornstar search,I want to see some images of the pornstar Lana Rhoades.,natural
gpt-4.1,Quality Porn,Pornstar search,Get me the profile image of Angela White in base64 format.,unnatural
gpt-4.1,Quality Porn,Pornstar search,Find the pornstar Abella Danger and provide images in base64.,unnatural
gpt-4.1,Quality Porn,Pornstar search,Can you search for the pornstar Elsa Jean and include her profile image?,natural
gpt-4.1,Quality Porn,Pornstar search,Look up Adriana Chechik and give me some images.,natural
gpt-4.1,Quality Porn,Pornstar search,I need information on the pornstar Nicole Aniston with her profile image in base64.,unnatural
gpt-4.1,Quality Porn,Pornstar search,Search for the pornstar Kendra Lust and provide images.,natural
gpt-4.1,Quality Porn,Pornstar search,Find details about the pornstar Brandi Love.,natural
gpt-4.1,Quality Porn,Pornstar by name,Can you show me details about the pornstar Mia Malkova?,natural
gpt-4.1,Quality Porn,Pornstar by name,I want to see the profile of Riley Reid with her profile image in base64 format.,unnatural
gpt-4.1,Quality Porn,Pornstar by name,"Give me information about the pornstar Lana Rhoades, including her images.",natural
gpt-4.1,Quality Porn,Pornstar by name,Find me some details on Angela White and include her images in base64.,unnatural
gpt-4.1,Quality Porn,Pornstar by name,Can you provide me with the profile of Abella Danger along with her profile image?,natural
gpt-4.1,Quality Porn,Pornstar by name,Show me the profile of Adriana Chechik with all images in base64 format.,unnatural
gpt-4.1,Quality Porn,Pornstar by name,"I need information on the pornstar Elsa Jean, including her profile image.",natural
gpt-4.1,Quality Porn,Pornstar by name,Can you find the pornstar Nicole Aniston and show her images?,natural
gpt-4.1,Quality Porn,Pornstar by name,Please provide details about the pornstar Brandi Love with her profile image in base64.,unnatural
gpt-4.1,Quality Porn,Pornstar by name,I want to know more about the pornstar Kendra Lust and see her images in base64.,unnatural
gpt-4.1,Quality Porn,Docs,Show me the available routes and parameters for the porn video search.,unnatural
gpt-4.1,Quality Porn,Docs,Can you provide the JSON schema for the porn search API?,unnatural
gpt-4.1,Quality Porn,Docs,I need to see the documentation for the porn video API.,unnatural
gpt-4.1,Quality Porn,Docs,What are the available endpoints for searching porn videos?,unnatural
gpt-4.1,Quality Porn,Docs,Give me the list of parameters I can use to filter porn videos.,unnatural
gpt-4.1,Quality Porn,Docs,Where can I find the API documentation for searching pornstars?,natural
gpt-4.1,Quality Porn,Docs,Could you show me the available API routes for porn video searches?,unnatural
gpt-4.1,Quality Porn,Docs,I want to know the parameters for filtering porn videos by quality.,unnatural
gpt-4.1,Quality Porn,Docs,List the available API endpoints for accessing porn content.,unnatural
gpt-4.1,Quality Porn,Docs,What parameters can I use to search for specific types of porn videos?,unnatural
gpt-4.1,Quality Porn,Supported sites,Show me all the available porn sites with their quality options.,natural
gpt-4.1,Quality Porn,Supported sites,Can you list the porn sites you support along with their filters?,natural
gpt-4.1,Quality Porn,Supported sites,What are the available pages and qualities for porn videos?,unnatural
gpt-4.1,Quality Porn,Supported sites,I'd like to know which porn sites are supported and their filtering options.,natural
gpt-4.1,Quality Porn,Supported sites,Give me a rundown of all the porn sites and the qualities they offer.,natural
gpt-4.1,Quality Porn,Supported sites,Could you provide a list of supported porn sites and their available filters?,natural
gpt-4.1,Quality Porn,Supported sites,"What porn sites can I search through, and what quality options do they have?",natural
gpt-4.1,Quality Porn,Supported sites,List all the porn sites you have access to and their possible qualities.,unnatural
gpt-4.1,Quality Porn,Supported sites,Tell me about the porn sites you support and the filters available.,natural
gpt-4.1,Quality Porn,Supported sites,"Which porn sites are included in your service, and what are their quality settings?",natural
gpt-4.1,Quality Porn,Video search,Find some high-quality HD videos featuring amateur content.,natural
gpt-4.1,Quality Porn,Video search,Show me the best-rated videos with the keyword 'amateur'.,natural
gpt-4.1,Quality Porn,Video search,Can you search for amateur videos on PornHub?,natural
gpt-4.1,Quality Porn,Video search,Look up amateur videos and set a timeout of 10 seconds.,unnatural
gpt-4.1,Quality Porn,Video search,Find amateur videos on page 3.,natural
gpt-4.1,Quality Porn,Video search,Search for amateur content with a focus on high-quality results.,unnatural
gpt-4.1,Quality Porn,Video search,I want to see amateur videos from YouPorn.,natural
gpt-4.1,Quality Porn,Video search,Find amateur videos and apply a timeout of 15 seconds.,unnatural
gpt-4.1,Quality Porn,Video search,Search for amateur videos with the best ratings.,natural
gpt-4.1,Quality Porn,Video search,Show me amateur videos in HD quality.,natural
gpt-4.1,Quality Porn,Live room bio,Can you show me the bio for the room hosted by lil_eva?,natural
gpt-4.1,Quality Porn,Live room bio,I'd like to know more about the room called 'lil_eva'.,unnatural
gpt-4.1,Quality Porn,Live room bio,What's the bio for the room with the name lil_eva?,unnatural
gpt-4.1,Quality Porn,Live room bio,Tell me about the room hosted by lil_eva.,natural
gpt-4.1,Quality Porn,Live room bio,Could you provide the bio for lil_eva's room?,unnatural
gpt-4.1,Quality Porn,Live room bio,I want to see the bio of the room named lil_eva.,unnatural
gpt-4.1,Quality Porn,Live room bio,Give me details about the room lil_eva.,unnatural
gpt-4.1,Quality Porn,Live room bio,What information is available for the room lil_eva?,unnatural
gpt-4.1,Quality Porn,Live room bio,Can you tell me the bio of the room lil_eva?,unnatural
gpt-4.1,Quality Porn,Live room bio,I'd like to get the bio for the room lil_eva.,unnatural
gpt-4.1,Quality Porn,Live tags,Show me the live tags for female performers.,natural
gpt-4.1,Quality Porn,Live tags,Can you find live tags related to female content?,unnatural
gpt-4.1,Quality Porn,Live tags,I'm interested in live tags for female categories.,unnatural
gpt-4.1,Quality Porn,Live tags,What are the live tags available for female videos?,unnatural
gpt-4.1,Quality Porn,Live tags,List the live tags associated with female genres.,unnatural
gpt-4.1,Quality Porn,Live tags,Could you provide live tags for female-related content?,unnatural
gpt-4.1,Quality Porn,Live tags,Find live tags for female categories.,unnatural
gpt-4.1,Quality Porn,Live tags,I want to see live tags for female performers.,natural
gpt-4.1,Quality Porn,Live tags,Get me the live tags for female content.,unnatural
gpt-4.1,Quality Porn,Live tags,What live tags are there for female videos?,unnatural
gpt-4.1,Quality Porn,Live cams,Show me live cams featuring male performers.,natural
gpt-4.1,Quality Porn,Live cams,I'm interested in live cams with transgender models.,natural
gpt-4.1,Quality Porn,Live cams,Find live cams tagged with 'blonde'.,natural
gpt-4.1,Quality Porn,Live cams,Can you show me live cams with the 'tattoo' tag?,natural
gpt-4.1,Quality Porn,Live cams,I'm looking for live cams with female performers.,natural
gpt-4.1,Quality Porn,Live cams,Find live cams featuring other gender categories.,unnatural
gpt-4.1,Quality Porn,Live cams,Show me live cams with the 'amateur' tag.,natural
gpt-4.1,Quality Porn,Live cams,I'm interested in live cams with the 'milf' tag.,natural
gpt-4.1,Quality Porn,Live cams,Can you find live cams with male performers and the 'muscular' tag?,natural
gpt-4.1,Quality Porn,Live cams,Show me live cams with transgender models and the 'asian' tag.,natural
gpt-4.1,Quality Porn,Random search query,Show me a random selection of top-rated adult videos.,natural
gpt-4.1,Quality Porn,Random search query,Can you find some random high-quality porn videos for me?,natural
gpt-4.1,Quality Porn,Random search query,Give me a random list of popular pornstars.,natural
gpt-4.1,Quality Porn,Random search query,I'm looking for some random adult content. Can you help?,natural
gpt-4.1,Quality Porn,Random search query,Find me a random assortment of trending porn videos.,natural
gpt-4.1,Quality Porn,Random search query,Can you provide a random selection of free porn videos?,natural
gpt-4.1,Quality Porn,Random search query,I want to see some random porn videos. What do you have?,natural
gpt-4.1,Quality Porn,Random search query,Show me a random collection of the best porn videos.,natural
gpt-4.1,Quality Porn,Random search query,Can you get me a random list of top pornstars?,natural
gpt-4.1,Quality Porn,Random search query,I'm interested in some random high-quality adult content.,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are the top 10 trending search queries for adult content right now?,natural
gpt-4.1,Quality Porn,Top 10 search queries,Can you show me the most popular search terms for porn videos?,natural
gpt-4.1,Quality Porn,Top 10 search queries,I'm curious about the current top 10 search queries in the adult entertainment category.,natural
gpt-4.1,Quality Porn,Top 10 search queries,List the top 10 search queries for pornstars.,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are people searching for the most in adult videos these days?,natural
gpt-4.1,Quality Porn,Top 10 search queries,Could you provide the top 10 search queries for NSFW content?,natural
gpt-4.1,Quality Porn,Top 10 search queries,I want to know the most searched terms in the porn industry right now.,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are the top 10 search queries for nudes?,natural
gpt-4.1,Quality Porn,Top 10 search queries,Show me the most popular search queries for adult content.,natural
gpt-4.1,Quality Porn,Top 10 search queries,What are the trending search queries in the porn category?,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Can you show me a list of pornstars whose names start with the letter M?,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,I'd like to see pornstars beginning with the letter S.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Please provide the names of pornstars starting with B.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Show me pornstars whose names start with the letter T.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Can you list pornstars that begin with the letter F?,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,I'd like to know the pornstars with names starting with the letter L.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Please give me a list of pornstars whose names start with the letter R.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Can you find pornstars that start with the letter D?,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,Show me the list of pornstars beginning with the letter G.,natural
gpt-4.1,Quality Porn,Pornstar list by alphabetical letter,I'd like to see the names of pornstars starting with the letter P.,natural
gpt-4.1,Domainr,/v2/register,I want to register the domain techstartup.io.,natural
gpt-4.1,Domainr,/v2/register,Can you help me register the domain greenenergy.org with GoDaddy?,natural
gpt-4.1,Domainr,/v2/register,Please register the domain mynewblog.net.,natural
gpt-4.1,Domainr,/v2/register,I need to register the domain artgallery.co with Namecheap.,natural
gpt-4.1,Domainr,/v2/register,Register the domain traveladventures.us.,natural
gpt-4.1,Domainr,/v2/register,Can you register the domain healthyliving.info using Bluehost?,natural
gpt-4.1,Domainr,/v2/register,I'd like to register the domain codingacademy.dev.,natural
gpt-4.1,Domainr,/v2/register,Register the domain petloversclub.org with Google Domains.,natural
gpt-4.1,Domainr,/v2/register,Can you assist me in registering the domain fashionhub.shop?,natural
gpt-4.1,Domainr,/v2/register,I want to register the domain gourmetkitchen.store with Hover.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Can you show me the number of articles about climate change in the last week?,natural
gpt-4.1,Newscatcher,/v1/aggregation,I want to know how many tech articles were published in Germany today.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Get me the count of sports news articles from BBC and CNN over the past 24 hours.,unnatural
gpt-4.1,Newscatcher,/v1/aggregation,How many articles about the economy were published in French last month?,natural
gpt-4.1,Newscatcher,/v1/aggregation,Show me the daily count of political news articles excluding The Guardian.,natural
gpt-4.1,Newscatcher,/v1/aggregation,Find the number of entertainment articles in the US from top-ranked sources.,unnatural
gpt-4.1,Newscatcher,/v1/aggregation,How many articles about space exploration were published in English?,natural
gpt-4.1,Newscatcher,/v1/aggregation,Get the count of business articles from The New York Times and Wall Street Journal.,unnatural
gpt-4.1,Newscatcher,/v1/aggregation,I need the number of science articles published in the last 48 hours.,natural
gpt-4.1,Newscatcher,/v1/aggregation,How many articles about food were published in Spanish last week?,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Show me the latest headlines in Spanish about technology.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Can I get the most recent news articles from Germany?,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Find the latest sports news in French.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Give me the latest headlines from the United States with media content.,unnatural
gpt-4.1,Newscatcher,/v1/latest_headlines,What's the latest in the world of finance?,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,I want the most recent articles about politics in Italian.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Show me the latest entertainment news from Canada.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Get the latest headlines in Hindi with images.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Find the newest articles about science in Japan.,natural
gpt-4.1,Newscatcher,/v1/latest_headlines,Can you show me the latest beauty news in Portuguese?,natural
gpt-4.1,Newscatcher,/v1/search_free,Find news articles about climate change in French.,natural
gpt-4.1,Newscatcher,/v1/search_free,Show me the latest articles on cryptocurrency with images included.,natural
gpt-4.1,Newscatcher,/v1/search_free,I want to read about the Tokyo Olympics in Japanese.,natural
gpt-4.1,Newscatcher,/v1/search_free,"Get me articles on artificial intelligence, but only from top-ranked sources.",natural
gpt-4.1,Newscatcher,/v1/search_free,Can you find news on electric cars in German?,natural
gpt-4.1,Newscatcher,/v1/search_free,Look up articles about space exploration with a page size of 30.,unnatural
gpt-4.1,Newscatcher,/v1/search_free,Search for news on renewable energy in Spanish.,natural
gpt-4.1,Newscatcher,/v1/search_free,Find articles on blockchain technology with media content.,unnatural
gpt-4.1,Newscatcher,/v1/search_free,I need articles about global warming in Italian.,natural
gpt-4.1,Newscatcher,/v1/search_free,"Show articles on virtual reality, but limit to 20 per page.",natural
gpt-4.1,Newscatcher,/v1/search,Find news articles about climate change in French.,natural
gpt-4.1,Newscatcher,/v1/search,Show me the latest articles on cryptocurrency excluding sources from cnn.com and bbc.com.,natural
gpt-4.1,Newscatcher,/v1/search,Search for technology news in German from theguardian.com.,unnatural
gpt-4.1,Newscatcher,/v1/search,"Get articles about the Tokyo Olympics, but only from Japanese sources.",natural
gpt-4.1,Newscatcher,/v1/search,Find articles on renewable energy published in the last month.,natural
gpt-4.1,Newscatcher,/v1/search,"Look for business news articles in English, sorted by rank.",natural
gpt-4.1,Newscatcher,/v1/search,Find articles about space exploration with media content included.,natural
gpt-4.1,Newscatcher,/v1/search,Search for articles on artificial intelligence in the title only.,natural
gpt-4.1,Newscatcher,/v1/search,Get the most relevant articles on global warming from ranked sources only.,unnatural
gpt-4.1,Newscatcher,/v1/search,Find entertainment news articles in Spanish from sources ranked between 1 and 1000.,unnatural
gpt-4.1,Newscatcher,/v1/search_enterprise,Find the latest articles about climate change in French.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Show me business news from the UK published last week.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Get me articles about artificial intelligence from techcrunch.com.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,I want to read about the latest sports events in Spanish.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Find news articles on cryptocurrency excluding nytimes.com and cnn.com.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Search for technology news articles from the past month.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Show me the top-ranked articles about global warming.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Find articles about the economy in German from theguardian.com.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Get me the most relevant articles on space exploration.,natural
gpt-4.1,Newscatcher,/v1/search_enterprise,Look for articles on vegan diets with images included.,natural
gpt-4.1,Newscatcher,/v1/sources,Can you show me news websites that cover technology topics in Germany?,natural
gpt-4.1,Newscatcher,/v1/sources,I'm interested in sports news sources from Spain. What are they?,natural
gpt-4.1,Newscatcher,/v1/sources,Find me some news websites in French.,natural
gpt-4.1,Newscatcher,/v1/sources,What are the popular news sites in Japan?,natural
gpt-4.1,Newscatcher,/v1/sources,List the entertainment news sources available in the United States.,unnatural
gpt-4.1,Newscatcher,/v1/sources,Could you provide me with some business news websites in Italian?,natural
gpt-4.1,Newscatcher,/v1/sources,Show me the news websites that focus on politics in the UK.,natural
gpt-4.1,Newscatcher,/v1/sources,I'm looking for science news sources in China. Can you help?,natural
gpt-4.1,Newscatcher,/v1/sources,What are some music news websites in Brazil?,natural
gpt-4.1,Newscatcher,/v1/sources,Can you find travel news sources in India?,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Show me webcams within 100 kilometers of the Eiffel Tower.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams near the Statue of Liberty with a radius of 50 kilometers.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Can you list webcams around Mount Fuji in Japanese?,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",I want to see categories of webcams near the Sydney Opera House within 30 kilometers.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}","List all properties of webcams close to the Great Wall of China, up to 200 kilometers.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",What webcams are available near the Colosseum in Rome within a 60-kilometer radius?,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}","Show me webcams in the regions around the Taj Mahal, up to 150 kilometers.",natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Find webcams in the countries surrounding the Christ the Redeemer statue within 70 kilometers.,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",Can you show me webcams near the Pyramids of Giza with a 40-kilometer radius in Arabic?,natural
gpt-4.1,webcams.travel,"/webcams/list/nearby={lat},{lng},{radius}",List webcams and their continents around the Golden Gate Bridge within 120 kilometers.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me webcams in the mountains category.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Can I see a list of categories related to beaches?,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",I want to find webcams in the city and nature categories.,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",List all countries with webcams in the wildlife category.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",What regions have webcams for the desert category?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Give me the properties of webcams in the historical sites category.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Can you show me webcams and their locations in the forest category?,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",I want to see webcams in the lakes and rivers categories.,natural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",List all continents with webcams in the urban category.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/category={category}[,{category}[,...]]",Show me the webcams in the coastal and mountain categories.,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Show me webcams in Europe.,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",I'd like to see the categories of webcams available in Asia.,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Can you list the continents that have webcams?,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",What countries have webcams in North America?,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Give me the regions with webcams in Oceania.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",List the properties of webcams in South America.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",I want to see webcams in Antarctica and Africa.,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",Could you show me the categories of webcams in Europe and Asia?,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",What are the regions with webcams in both North America and Oceania?,natural
gpt-4.1,webcams.travel,"/webcams/list/continent={continent}[,{continent}[,...]]",List the countries with webcams in Africa and South America.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Show me webcams in the United States.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],List all categories of webcams available.,unnatural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Can you provide webcams located near the Eiffel Tower?,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],I want to see webcams in Europe.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Give me a list of all continents with webcams.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],What regions in Canada have webcams?,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Find webcams in the category of beaches.,natural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],Show me properties of webcams in Asia.,unnatural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],List all countries that have webcams.,unnatural
gpt-4.1,webcams.travel,/webcams/list/{modifier}[/{modifier}[/...]],"Can you show me webcams in the region of Tuscany, Italy?",natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Show me webcams in France.,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Can I see the webcams available in Germany and Italy?,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",List all categories of webcams in Japan.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",What webcams are there in Spain? Please show them in Spanish.,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Give me a list of regions with webcams in Canada.,natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",I'd like to see the properties of webcams in Australia.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",Can you provide a list of continents with webcams in Brazil?,unnatural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]","Show me the webcams in the United States, but in French.",natural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",List all countries with webcams in the United Kingdom.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/country={country}[,{country}[,...]]",What webcams can I find in Mexico and Argentina?,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Show me webcams in the California region of the United States.,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Can I see the categories of webcams available in the Bavaria region of Germany?,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",List all the properties of webcams in the Ontario region of Canada.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",What webcams are available in the Île-de-France region of France?,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Give me a list of countries with webcams in the Tuscany region of Italy.,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","I want to see webcams in the Queensland region of Australia, but in Spanish.",natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Can you show me the regions with webcams in the Catalonia region of Spain?,natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",List the continents with webcams in the Hokkaido region of Japan.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]","What webcams are there in the Alberta region of Canada, and show it in French?",natural
gpt-4.1,webcams.travel,"/webcams/list/region={region}[,{region}[,...]]",Show me the webcams in the New South Wales region of Australia.,natural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Show me webcams in the area from 40.7128° N, 74.0060° W to 34.0522° N, 118.2437° W.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Can I see the categories of webcams between 48.8566° N, 2.3522° E and 41.9028° N, 12.4964° E?",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","List all the regions with webcams from 51.5074° N, 0.1278° W to 55.7558° N, 37.6173° E.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","I want to see webcams in Spanish for the area from 35.6895° N, 139.6917° E to 37.7749° N, 122.4194° W.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Find properties of webcams between 34.0522° N, 118.2437° W and 36.1699° N, 115.1398° W.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","What webcams are available from 52.5200° N, 13.4050° E to 48.1351° N, 11.5820° E?",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Show me the countries with webcams from 60.1695° N, 24.9354° E to 59.3293° N, 18.0686° E.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","List the continents with webcams from 35.6895° N, 139.6917° E to 34.0522° N, 118.2437° W.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","Can you show me webcams in French for the area from 40.4168° N, 3.7038° W to 48.8566° N, 2.3522° E?",unnatural
gpt-4.1,webcams.travel,"/webcams/list/bbox={ne_lat},{ne_lng},{sw_lat},{sw_lng}","I want to see webcams and their locations from 55.7558° N, 37.6173° E to 59.9343° N, 30.3351° E.",unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Can you show me webcams excluding the ones from Times Square and Eiffel Tower?,natural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",I want to see categories but exclude webcams from Sydney Opera House.,natural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",List all countries but don't include webcams from Golden Gate Bridge.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude the webcams from Mount Fuji and show me the regions.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Can you provide a list of properties excluding the webcams from Niagara Falls?,natural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Show me the continents but leave out webcams from the Colosseum.,unnatural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",I want to see webcams but exclude those from the Great Wall of China and Machu Picchu.,natural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",List categories but don't include webcams from the Statue of Liberty.,natural
gpt-4.1,webcams.travel,"/webcams/list/exclude={webcamid}[,{webcamid}[,...]]",Exclude webcams from the Pyramids of Giza and show me the countries.,unnatural
